,Close,Volume,Open,High,Low
871,97.37000274658205,2971378,97.0,97.5500030517578,96.5999984741211
872,97.98999786376952,2837488,97.6500015258789,98.25,97.41000366210938
873,99.3499984741211,6702838,98.3000030517578,99.3499984741211,98.05999755859376
874,100.51000213623048,2771173,99.66000366210938,100.81999969482422,99.4499969482422
875,101.62000274658205,2698905,100.8000030517578,101.97000122070312,100.36000061035156
876,101.68000030517578,2594424,102.1999969482422,102.48999786376952,101.58499908447266
877,100.08000183105467,2313609,101.51000213623048,101.58999633789062,99.97000122070312
878,98.51000213623048,2750925,99.5999984741211,99.8000030517578,98.0
879,97.93000030517578,2559460,98.37999725341795,98.5,97.48999786376952
880,98.43000030517578,2139922,98.5500030517578,99.2699966430664,98.43000030517578
881,99.54000091552734,2391541,98.6999969482422,99.94000244140624,98.62999725341795
882,100.06999969482422,1593529,99.9000015258789,100.69000244140624,99.8000030517578
883,100.2699966430664,2603014,100.16000366210938,100.3000030517578,99.55500030517578
884,100.94000244140624,2147940,100.3000030517578,100.97000122070312,99.77999877929688
885,102.27999877929688,2188463,101.0500030517578,102.4000015258789,100.41999816894533
886,101.77999877929688,2156097,102.11000061035156,102.38999938964844,101.4000015258789
887,100.43000030517578,2182248,101.05999755859376,101.45999908447266,100.12999725341795
888,98.7300033569336,2017705,99.2300033569336,99.41999816894533,98.41000366210938
889,98.5199966430664,1152141,99.13999938964844,99.47000122070312,98.31999969482422
890,99.62000274658205,1793004,98.97000122070312,99.62000274658205,98.7300033569336
891,99.1500015258789,1765254,100.01000213623048,100.1500015258789,99.1500015258789
892,100.62000274658205,3171603,100.13999938964844,100.8550033569336,99.70999908447266
893,101.33000183105467,2083622,100.87999725341795,101.58999633789062,100.58999633789062
894,101.87000274658205,1608226,101.4499969482422,101.91000366210938,101.1999969482422
895,102.56999969482422,2084918,102.3000030517578,103.0999984741211,102.11000061035156
896,104.6500015258789,3567951,103.83999633789062,104.6500015258789,103.23999786376952
897,105.25,3465003,105.5,106.2300033569336,104.6999969482422
898,104.5500030517578,3354092,104.8499984741211,105.06999969482422,104.16999816894533
899,104.43000030517578,1554919,105.3000030517578,105.3000030517578,104.33000183105467
900,104.1999969482422,1520910,104.4000015258789,104.4000015258789,103.51000213623048
901,105.0,1631244,103.93000030517578,105.7699966430664,103.66999816894533
902,106.52999877929688,2544987,105.4000015258789,107.08999633789062,105.3000030517578
903,105.5,1880770,105.51000213623048,106.08999633789062,104.81999969482422
904,105.70999908447266,1265049,105.76000213623048,105.9800033569336,104.93000030517578
905,105.8499984741211,1440788,105.22000122070312,106.1999969482422,104.83999633789062
906,103.45999908447266,2074443,105.2300033569336,105.3499984741211,103.08999633789062
907,102.45999908447266,2890772,102.95999908447266,103.33999633789062,102.05999755859376
908,101.87000274658205,2687798,102.6999969482422,103.1500015258789,101.6999969482422
909,101.8499984741211,2771020,102.08999633789062,102.22000122070312,101.48999786376952
910,102.20999908447266,3241229,102.4000015258789,102.58000183105467,101.93000030517578
911,104.8499984741211,2635786,104.80999755859376,105.22000122070312,103.5500030517578
912,104.47000122070312,2461857,103.81999969482422,104.69000244140624,103.12000274658205
913,104.4000015258789,1734661,104.30999755859376,105.0,104.0199966430664
914,103.6999969482422,2624230,103.62999725341795,104.12999725341795,103.41000366210938
915,103.51000213623048,1631886,104.0,104.19000244140624,103.3499984741211
